climate_zone,electricity_plan_name,natural_gas_plan_name,lpg_plan_name,wood_price_name,petrol_price_name,diesel_price_name,people_in_house,disconnect_gas,cooktop_type,annual_variable_cost,annual_kg_co2e
Nelson-Marlborough,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),44.68794037940378,18.88346883468834
Nelson-Marlborough,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,40.42539837398375,17.08227642276423
Nelson-Marlborough,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Nelson-Marlborough,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Nelson-Marlborough,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),44.68794037940378,18.88346883468834
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,40.42539837398375,17.08227642276423
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),44.68794037940378,18.88346883468834
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,40.42539837398375,17.08227642276423
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 169118,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),44.68794037940378,18.88346883468834
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,46.83921951219512,17.08227642276423
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),51.77804878048779,18.88346883468834
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,46.83921951219512,17.08227642276423
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 160743,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),51.77804878048779,18.88346883468834
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,37.14518699186991,17.08227642276423
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),41.06185636856368,18.88346883468834
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,37.14518699186991,17.08227642276423
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 177843,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),41.06185636856368,18.88346883468834
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,62.78214634146341,17.08227642276423
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),69.40203252032518,18.88346883468834
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,62.78214634146341,17.08227642276423
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
West Coast,Electricity PlanId 160980,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),69.40203252032518,18.88346883468834
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.26881300813008,17.08227642276423
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.09647696476964,18.88346883468834
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.26881300813008,17.08227642276423
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
West Coast,Electricity PlanId 160789,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.09647696476964,18.88346883468834
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,33.27856910569105,17.08227642276423
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),36.78753387533875,18.88346883468834
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,33.27856910569105,17.08227642276423
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),36.78753387533875,18.88346883468834
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,33.27856910569105,17.08227642276423
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),36.78753387533875,18.88346883468834
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,33.27856910569105,17.08227642276423
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 160969,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),36.78753387533875,18.88346883468834
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.81856910569105,17.08227642276423
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.81856910569105,17.08227642276423
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.45206504065041,17.08227642276423
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.29905149051490,18.88346883468834
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.45206504065041,17.08227642276423
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.29905149051490,18.88346883468834
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.81856910569105,17.08227642276423
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.81856910569105,17.08227642276423
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Queenstown-Lakes,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.81856910569105,17.08227642276423
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.81856910569105,17.08227642276423
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 160746,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.70420054200540,18.88346883468834
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,55.45206504065041,17.08227642276423
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),61.29905149051490,18.88346883468834
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,55.45206504065041,17.08227642276423
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 161076,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),61.29905149051490,18.88346883468834
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,39.14263414634146,17.08227642276423
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,39.14263414634146,17.08227642276423
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,39.14263414634146,17.08227642276423
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,39.14263414634146,17.08227642276423
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Central Otago,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,39.14263414634146,17.08227642276423
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,39.14263414634146,17.08227642276423
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Christchurch,Electricity PlanId 161074,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),43.26991869918699,18.88346883468834
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,52.15352845528454,17.08227642276423
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),57.65271002710027,18.88346883468834
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,52.15352845528454,17.08227642276423
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Dunedin,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),57.65271002710027,18.88346883468834
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,52.15352845528454,17.08227642276423
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),57.65271002710027,18.88346883468834
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,52.15352845528454,17.08227642276423
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Invercargill,Electricity PlanId 160808,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),57.65271002710027,18.88346883468834
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric induction,42.62442276422765,17.08227642276423
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Piped gas,45.31165311653117,80.32520325203252
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Bottled gas,100.50948509485096,88.15176151761518
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,True,Electric (coil or ceramic),47.11883468834688,18.88346883468834
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric induction,42.62442276422765,17.08227642276423
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Piped gas,45.31165311653117,80.32520325203252
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Bottled gas,100.50948509485096,88.15176151761518
Invercargill,Electricity PlanId 160918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,1,False,Electric (coil or ceramic),47.11883468834688,18.88346883468834
