climate_zone,electricity_plan_name,natural_gas_plan_name,lpg_plan_name,wood_price_name,petrol_price_name,diesel_price_name,people_in_house,disconnect_gas,hot_water_usage,hot_water_heating_source,annual_variable_cost,annual_kg_co2e
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Electric hot water cylinder,554.60914831375715,272.87669164644035
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas hot water cylinder,882.26417160417770,1133.34330344410182
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas instantaneous,363.32902749482855,466.72701160402880
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Bottled gas instantaneous,584.00713246863086,512.20297683724186
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Hot water heat pump,193.66838840299036,95.28798662009908
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Electric hot water cylinder,812.59417392967282,399.80950640153912
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas hot water cylinder,1085.36309731275333,1394.24113291163962
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas instantaneous,578.84767168198618,743.57902488792695
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Bottled gas instantaneous,930.42708755207263,816.03031449239165
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Hot water heat pump,260.85198882380172,128.34340712923938
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Electric hot water cylinder,394.90413245628559,194.29923489328399
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas hot water cylinder,756.53626521315459,971.83512329753069
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas instantaneous,229.91272395039761,295.34243195209183
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Bottled gas instantaneous,369.55668408364306,324.11938686024433
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Hot water heat pump,152.07854052344044,74.82510725729794
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Electric hot water cylinder,554.60914831375715,272.87669164644035
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas hot water cylinder,882.26417160417770,1133.34330344410182
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas instantaneous,363.32902749482855,466.72701160402880
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Bottled gas instantaneous,584.00713246863086,512.20297683724186
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Hot water heat pump,193.66838840299036,95.28798662009908
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Electric hot water cylinder,812.59417392967282,399.80950640153912
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas hot water cylinder,1085.36309731275333,1394.24113291163962
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas instantaneous,578.84767168198618,743.57902488792695
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Bottled gas instantaneous,930.42708755207263,816.03031449239165
Manawatu,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Hot water heat pump,260.85198882380172,128.34340712923938
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Electric hot water cylinder,413.20487289208302,194.29923489328399
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas hot water cylinder,779.46160658325027,971.83512329753069
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas instantaneous,236.87977619131880,295.34243195209183
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Bottled gas instantaneous,369.55668408364306,324.11938686024433
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Hot water heat pump,159.12620011277755,74.82510725729794
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Electric hot water cylinder,580.31097625735890,272.87669164644035
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas hot water cylinder,908.99944953157717,1133.34330344410182
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas instantaneous,374.33899802497490,466.72701160402880
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Bottled gas instantaneous,584.00713246863086,512.20297683724186
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Hot water heat pump,202.64341453081815,95.28798662009908
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Electric hot water cylinder,850.25160477049690,399.80950640153912
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas hot water cylinder,1118.25288814041255,1394.24113291163962
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas instantaneous,596.38851021780397,743.57902488792695
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Bottled gas instantaneous,930.42708755207263,816.03031449239165
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Hot water heat pump,272.94045320611451,128.34340712923938
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Electric hot water cylinder,413.20487289208302,194.29923489328399
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas hot water cylinder,779.46160658325027,971.83512329753069
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas instantaneous,236.87977619131880,295.34243195209183
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Bottled gas instantaneous,369.55668408364306,324.11938686024433
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Hot water heat pump,159.12620011277755,74.82510725729794
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Electric hot water cylinder,580.31097625735890,272.87669164644035
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas hot water cylinder,908.99944953157717,1133.34330344410182
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas instantaneous,374.33899802497490,466.72701160402880
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Bottled gas instantaneous,584.00713246863086,512.20297683724186
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Hot water heat pump,202.64341453081815,95.28798662009908
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Electric hot water cylinder,850.25160477049690,399.80950640153912
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas hot water cylinder,1118.25288814041255,1394.24113291163962
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas instantaneous,596.38851021780397,743.57902488792695
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Bottled gas instantaneous,930.42708755207263,816.03031449239165
Manawatu,Electricity PlanId 91773,Methane PlanId 161184,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Hot water heat pump,272.94045320611451,128.34340712923938
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Electric hot water cylinder,411.98160862312517,202.70163000747675
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas hot water cylinder,769.98052251071829,989.10541429242483
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas instantaneous,244.17911208989864,313.66881987832829
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Bottled gas instantaneous,392.48816436057490,344.23142284083207
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Hot water heat pump,187.96600488463150,92.48232148868181
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Electric hot water cylinder,581.65585927229233,286.18411188774388
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas hot water cylinder,903.55671727233982,1160.69538780043649
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas instantaneous,385.92363530816607,495.75170543539122
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Bottled gas instantaneous,620.32521090377156,544.05571775986516
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Hot water heat pump,240.33460076400411,118.24851959987537
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Electric hot water cylinder,855.74503339787043,421.04042877125249
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas hot water cylinder,1119.33364727188246,1437.87919115953287
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas instantaneous,614.89555742998277,789.88559748910836
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Bottled gas instantaneous,988.36967070432013,866.84880955214965
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Hot water heat pump,324.93002487683680,159.87083962564961
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Electric hot water cylinder,411.98160862312517,202.70163000747675
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas hot water cylinder,769.98052251071829,989.10541429242483
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas instantaneous,244.17911208989864,313.66881987832829
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Bottled gas instantaneous,392.48816436057490,344.23142284083207
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Hot water heat pump,187.96600488463150,92.48232148868181
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Electric hot water cylinder,581.65585927229233,286.18411188774388
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas hot water cylinder,903.55671727233982,1160.69538780043649
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas instantaneous,385.92363530816607,495.75170543539122
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Bottled gas instantaneous,620.32521090377156,544.05571775986516
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Hot water heat pump,240.33460076400411,118.24851959987537
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Electric hot water cylinder,855.74503339787043,421.04042877125249
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas hot water cylinder,1119.33364727188246,1437.87919115953287
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas instantaneous,614.89555742998277,789.88559748910836
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Bottled gas instantaneous,988.36967070432013,866.84880955214965
Taupo,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Hot water heat pump,324.93002487683680,159.87083962564961
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Electric hot water cylinder,403.08335161898214,198.32354331328347
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas hot water cylinder,762.97536229296645,980.10669069254595
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas instantaneous,236.74557876530599,304.11981461946425
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Bottled gas instantaneous,380.53966547256039,333.75200168495053
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Hot water heat pump,178.96961714094925,88.05595287985425
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Electric hot water cylinder,567.56311026918513,279.25025092301991
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas hot water cylinder,892.46218891365538,1146.44352330805555
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas instantaneous,374.15066456783541,480.62832404959101
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Bottled gas instantaneous,601.40159522102670,527.45877613647417
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Hot water heat pump,228.36293805692611,112.35826747737268
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Electric hot water cylinder,833.26118193489765,409.97800936951722
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas hot water cylinder,1101.63321653169101,1415.14148368695510
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas instantaneous,596.11272624884464,765.75745466748822
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Bottled gas instantaneous,958.17855866085699,840.36971948124346
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Hot water heat pump,308.15214876735030,151.61585259644093
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Electric hot water cylinder,403.08335161898214,198.32354331328347
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas hot water cylinder,762.97536229296645,980.10669069254595
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas instantaneous,236.74557876530599,304.11981461946425
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Bottled gas instantaneous,380.53966547256039,333.75200168495053
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Hot water heat pump,178.96961714094925,88.05595287985425
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Electric hot water cylinder,567.56311026918513,279.25025092301991
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas hot water cylinder,892.46218891365538,1146.44352330805555
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas instantaneous,374.15066456783541,480.62832404959101
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Bottled gas instantaneous,601.40159522102670,527.45877613647417
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Hot water heat pump,228.36293805692611,112.35826747737268
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Electric hot water cylinder,833.26118193489765,409.97800936951722
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas hot water cylinder,1101.63321653169101,1415.14148368695510
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Piped gas instantaneous,596.11272624884464,765.75745466748822
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Bottled gas instantaneous,958.17855866085699,840.36971948124346
Wairarapa,Electricity PlanId 91651,Methane PlanId 161191,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Hot water heat pump,308.15214876735030,151.61585259644093
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Electric hot water cylinder,587.49834643758959,198.32354331328347
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas hot water cylinder,653.15315105382729,980.10669069254595
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Piped gas instantaneous,202.66856363999679,304.11981461946425
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Bottled gas instantaneous,380.53966547256039,333.75200168495053
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Low,Hot water heat pump,260.85015347462115,88.05595287985425
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Electric hot water cylinder,827.22937437840585,279.25025092301991
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas hot water cylinder,764.00172232759883,1146.44352330805555
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Piped gas instantaneous,320.29564466791970,480.62832404959101
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Bottled gas instantaneous,601.40159522102670,527.45877613647417
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,Average,Hot water heat pump,332.84145315654797,112.35826747737268
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Electric hot water cylinder,1214.48718874433985,409.97800936951722
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas hot water cylinder,943.06479900061424,1415.14148368695510
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Piped gas instantaneous,510.30862171302601,765.75745466748822
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Bottled gas instantaneous,958.17855866085699,840.36971948124346
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,True,High,Hot water heat pump,449.13509110427589,151.61585259644093
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Electric hot water cylinder,587.49834643758959,198.32354331328347
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas hot water cylinder,653.15315105382729,980.10669069254595
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Piped gas instantaneous,202.66856363999679,304.11981461946425
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Bottled gas instantaneous,380.53966547256039,333.75200168495053
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Low,Hot water heat pump,260.85015347462115,88.05595287985425
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Electric hot water cylinder,827.22937437840585,279.25025092301991
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas hot water cylinder,764.00172232759883,1146.44352330805555
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Piped gas instantaneous,320.29564466791970,480.62832404959101
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Bottled gas instantaneous,601.40159522102670,527.45877613647417
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,Average,Hot water heat pump,332.84145315654797,112.35826747737268
Wairarapa,Electricity PlanId 81753,Methane PlanId 161179,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,3,False,High,Electric hot water cylinder,1214.48718874433985,409.97800936951722
