climate_zone,electricity_plan_name,natural_gas_plan_name,lpg_plan_name,wood_price_name,petrol_price_name,diesel_price_name,people_in_house,disconnect_gas,cooktop_type,annual_variable_cost,annual_kg_co2e
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,210.19818428184283,200.8130081300813
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,92.63008468834687,42.705691056910574
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,210.19818428184283,200.8130081300813
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Manawatu,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,117.73943089430894,42.705691056910574
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,214.35501355013548,200.8130081300813
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),130.1541327913279,47.20867208672087
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,117.73943089430894,42.705691056910574
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,214.35501355013548,200.8130081300813
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Manawatu,Electricity PlanId 10309,Methane PlanId 161182,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),130.1541327913279,47.20867208672087
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,92.63008468834687,42.705691056910574
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,210.19818428184283,200.8130081300813
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,92.63008468834687,42.705691056910574
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,210.19818428184283,200.8130081300813
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Taupo,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,92.63008468834687,42.705691056910574
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,210.19818428184283,200.8130081300813
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,92.63008468834687,42.705691056910574
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,210.19818428184283,200.8130081300813
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),102.39720246160795,47.20867208672087
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,133.31585365853655,42.705691056910574
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,213.17073170731706,200.8130081300813
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),147.37296747967477,47.20867208672087
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,133.31585365853655,42.705691056910574
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,213.17073170731706,200.8130081300813
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 10995,Methane PlanId 161161,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),147.37296747967477,47.20867208672087
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,89.33536585365853,42.705691056910574
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,224.63457994579943,200.8130081300813
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),98.755081300813,47.20867208672087
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,89.33536585365853,42.705691056910574
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,224.63457994579943,200.8130081300813
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Wellington,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),98.755081300813,47.20867208672087
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,89.33536585365853,42.705691056910574
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,224.63457994579943,200.8130081300813
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),98.755081300813,47.20867208672087
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,89.33536585365853,42.705691056910574
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,224.63457994579943,200.8130081300813
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Wairarapa,Electricity PlanId 10249,Methane PlanId 172205,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),98.755081300813,47.20867208672087
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,114.99065040650405,42.705691056910574
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),127.11551490514904,47.20867208672087
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,114.99065040650405,42.705691056910574
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 83918,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),127.11551490514904,47.20867208672087
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,89.37354336043362,42.705691056910574
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),98.79728432700995,47.20867208672087
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,89.37354336043362,42.705691056910574
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 142602,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),98.79728432700995,47.20867208672087
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,75.59146341463415,42.705691056910574
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),83.5619918699187,47.20867208672087
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,75.59146341463415,42.705691056910574
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Nelson-Marlborough,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),83.5619918699187,47.20867208672087
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,75.59146341463415,42.705691056910574
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),83.5619918699187,47.20867208672087
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,75.59146341463415,42.705691056910574
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 161795,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),83.5619918699187,47.20867208672087
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,106.28617886178861,42.705691056910574
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),117.49322493224932,47.20867208672087
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,106.28617886178861,42.705691056910574
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 95598,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),117.49322493224932,47.20867208672087
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,101.24674796747966,42.705691056910574
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),111.92242547425474,47.20867208672087
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,101.24674796747966,42.705691056910574
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 93603,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),111.92242547425474,47.20867208672087
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,149.80853658536586,42.705691056910574
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),165.60467479674796,47.20867208672087
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,149.80853658536586,42.705691056910574
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
West Coast,Electricity PlanId 94199,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),165.60467479674796,47.20867208672087
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,132.85772357723576,42.705691056910574
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),146.86653116531164,47.20867208672087
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,132.85772357723576,42.705691056910574
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
West Coast,Electricity PlanId 94208,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),146.86653116531164,47.20867208672087
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,78.79837398373982,42.705691056910574
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),87.1070460704607,47.20867208672087
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,78.79837398373982,42.705691056910574
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Central Otago,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),87.1070460704607,47.20867208672087
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,78.79837398373982,42.705691056910574
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),87.1070460704607,47.20867208672087
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,78.79837398373982,42.705691056910574
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Christchurch,Electricity PlanId 98028,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),87.1070460704607,47.20867208672087
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,103.53739837398372,42.705691056910574
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),114.45460704607045,47.20867208672087
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,103.53739837398372,42.705691056910574
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Bottled gas,251.27371273712737,220.37940379403793
Dunedin,Electricity PlanId 98011,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric (coil or ceramic),114.45460704607045,47.20867208672087
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric induction,102.91892276422764,42.705691056910574
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Piped gas,113.27913279132791,200.8130081300813
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Bottled gas,251.27371273712737,220.37940379403793
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,True,Electric (coil or ceramic),113.77091802168023,47.20867208672087
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Electric induction,102.91892276422764,42.705691056910574
Dunedin,Electricity PlanId 94234,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,4,False,Piped gas,113.27913279132791,200.8130081300813
